Season,ISOyear,WeekBeginning,WeekEnding,WastewaterTreatmentWork,Average(Mgc),Average(Mgc)QF,PercentCoverage
2020/21,2021,20210424,20210430,Ardoch,0.55,,100
2020/21,2021,20210424,20210430,Daldowie,2.91,,100
2020/21,2021,20210424,20210430,Dalmarnock,6.3,,100
2020/21,2021,20210424,20210430,Erskine,NA,:,0
2020/21,2021,20210424,20210430,Inverclyde,7.69,,100
2020/21,2021,20210424,20210430,Neilston,0.22,,100
2020/21,2021,20210424,20210430,Paisley,2.38,,100
2020/21,2021,20210424,20210430,Uplawmoor,NA,:,0
2020/21,2021,20210424,20210430,Alness,NA,:,0
2020/21,2021,20210424,20210430,Aviemore,NA,:,0
2020/21,2021,20210424,20210430,Dunoon,NA,:,0
2020/21,2021,20210424,20210430,Grantown on Spey,NA,:,0
2020/21,2021,20210424,20210430,Oban,NA,:,0
2020/21,2021,20210424,20210430,Thurso,NA,:,0
2020/21,2021,20210424,20210430,Wick,NA,:,0
2020/21,2021,20210424,20210430,Allers,4.38,,100
2020/21,2021,20210424,20210430,Biggar,0,,100
2020/21,2021,20210424,20210430,Blackwood,0.28,,100
2020/21,2021,20210424,20210430,Bothwellbank,0.97,,100
2020/21,2021,20210424,20210430,Dunnswood,NA,:,0
2020/21,2021,20210424,20210430,Harthill,0.67,,100
2020/21,2021,20210424,20210430,Lanark,0.28,,100
2020/21,2021,20210424,20210430,Lesmahagow,2.62,,100
2020/21,2021,20210424,20210430,Mauldslie,3.38,,100
2020/21,2021,20210424,20210430,Shotts,6.22,,100
2020/21,2021,20210424,20210430,Skellyton,21.36,,100
2020/21,2021,20210424,20210430,Stonehouse,21.93,,100
2020/21,2021,20210424,20210430,Strathaven,13.03,,100
2020/21,2021,20210424,20210430,Swinstie,3.83,,100
2020/21,2021,20210424,20210430,Armadale,1.88,,100
2020/21,2021,20210424,20210430,Bathgate,1.9,,100
2020/21,2021,20210424,20210430,Blackburn,7.29,,100
2020/21,2021,20210424,20210430,Blackridge,4.24,,100
2020/21,2021,20210424,20210430,Dunbar,0,,100
2020/21,2021,20210424,20210430,East Calder,0.61,,100
2020/21,2021,20210424,20210430,Fauldhouse,1.1,,100
2020/21,2021,20210424,20210430,Haddington,NA,:,0
2020/21,2021,20210424,20210430,Linlithgow,0.19,,100
2020/21,2021,20210424,20210430,Newbridge,NA,:,0
2020/21,2021,20210424,20210430,Penicuik,0.59,,100
2020/21,2021,20210424,20210430,Whitburn,0.7,,100
2020/21,2021,20210424,20210430,Winchburgh,0,,100
2020/21,2021,20210424,20210430,Blairgowrie,0.38,,100
2020/21,2021,20210424,20210430,Forfar,0.47,,100
2020/21,2021,20210424,20210430,Montrose,NA,:,0
2020/21,2021,20210424,20210430,Perth,3.16,,100
2020/21,2021,20210501,20210507,Meadowhead,2.8,,100
2020/21,2021,20210501,20210507,Galashiels,0,,100
2020/21,2021,20210501,20210507,Hawick,0,,100
2020/21,2021,20210501,20210507,Peebles,0,,100
2020/21,2021,20210501,20210507,Annan,1.8,,100
2020/21,2021,20210501,20210507,Dalbeattie,NA,:,0
2020/21,2021,20210501,20210507,Dalscone,NA,:,0
2020/21,2021,20210501,20210507,Lockerbie,0,,100
2020/21,2021,20210501,20210507,Troqueer,0,,100
2020/21,2021,20210501,20210507,Dunfermline,1.51,,100
2020/21,2021,20210501,20210507,Levenmouth,3.74,,100
2020/21,2021,20210501,20210507,Falkirk,0.5,,100
2020/21,2021,20210501,20210507,Stirling,1.08,,100
2020/21,2021,20210501,20210507,Nigg,1.68,,100
2020/21,2021,20210501,20210507,Dalmuir,3.03,,100
2020/21,2021,20210501,20210507,Shieldhall,5.5,,100
2020/21,2021,20210501,20210507,Allanfearn,6.96,,100
2020/21,2021,20210501,20210507,Fort William,0.07,,100
2020/21,2021,20210501,20210507,Helensburgh,NA,:,0
2020/21,2021,20210501,20210507,Nairn,0,,100
2020/21,2021,20210501,20210507,Carbarns,2.84,,100
2020/21,2021,20210501,20210507,Hamilton,7.2,,100
2020/21,2021,20210501,20210507,Philipshill,4.25,,100
2020/21,2021,20210501,20210507,Seafield,2.71,,100
2020/21,2021,20210501,20210507,Kirkwall,0,,100
2020/21,2021,20210501,20210507,Lerwick,NA,:,0
2020/21,2021,20210501,20210507,Hatton,3.6,,100
2020/21,2021,20210501,20210507,Stornoway,0,,100
2020/21,2021,20210501,20210507,Cumnock,1.22,,100
2020/21,2021,20210501,20210507,Fairlie,3.03,,100
2020/21,2021,20210501,20210507,Girvan,0,,100
2020/21,2021,20210501,20210507,Largs,0.75,,100
2020/21,2021,20210501,20210507,Maybole,0,,100
2020/21,2021,20210501,20210507,Muirkirk,0.45,,100
2020/21,2021,20210501,20210507,New Cumnock,3.63,,100
2020/21,2021,20210501,20210507,Stevenston,2.3,,100
2020/21,2021,20210501,20210507,Coldstream,0,,100
2020/21,2021,20210501,20210507,Duns,1.07,,100
2020/21,2021,20210501,20210507,Eyemouth,2.57,,100
2020/21,2021,20210501,20210507,Jedburgh,NA,:,0
2020/21,2021,20210501,20210507,Kelso,0.31,,100
2020/21,2021,20210501,20210507,Newtown St Boswell,0,,100
2020/21,2021,20210501,20210507,Selkirk,0,,100
2020/21,2021,20210501,20210507,Langholm,0,,100
2020/21,2021,20210501,20210507,Loch Ryan,NA,:,0
2020/21,2021,20210501,20210507,Sanquhar,8.52,,100
2020/21,2021,20210501,20210507,Bowhouse,0,,100
2020/21,2021,20210501,20210507,Cupar,0,,100
2020/21,2021,20210501,20210507,Guardbridge,0.08,,100
2020/21,2021,20210501,20210507,Ironmill Bay,0.26,,100
2020/21,2021,20210501,20210507,Kincardine,0.39,,100
2020/21,2021,20210501,20210507,Kirkcaldy,12.26,,100
2020/21,2021,20210501,20210507,Newburgh,0.1,,100
2020/21,2021,20210501,20210507,Newport & Tayport,0,,100
2020/21,2021,20210501,20210507,Springfield,1.59,,100
2020/21,2021,20210501,20210507,St Andrews,0.73,,100
2020/21,2021,20210501,20210507,Alloa,12.79,,100
2020/21,2021,20210501,20210507,Alva,0.89,,100
2020/21,2021,20210501,20210507,Boness,0.19,,100
2020/21,2021,20210501,20210507,Bonnybridge,1.74,,100
2020/21,2021,20210501,20210507,Denny,2.49,,100
2020/21,2021,20210501,20210507,Dunblane,1.69,,100
2020/21,2021,20210501,20210507,Kinneil,NA,:,0
2020/21,2021,20210501,20210507,Tillicoultry,0.61,,100
2020/21,2021,20210501,20210507,Banchory,0.92,,100
2020/21,2021,20210501,20210507,Banff,0.36,,100
2020/21,2021,20210501,20210507,Buckie,NA,:,0
2020/21,2021,20210501,20210507,Ellon,0.17,,100
2020/21,2021,20210501,20210507,Forres,0,,100
2020/21,2021,20210501,20210507,Fraserburgh,0,,100
2020/21,2021,20210501,20210507,Huntly,NA,:,0
2020/21,2021,20210501,20210507,Inverurie,3.32,,100
2020/21,2021,20210501,20210507,Lossiemouth,10.31,,100
2020/21,2021,20210501,20210507,Persley,NA,:,0
2020/21,2021,20210501,20210507,Peterhead,5.34,,100
2020/21,2021,20210501,20210507,Turriff,0,,100
2020/21,2021,20210501,20210507,Ardoch,0.64,,100
2020/21,2021,20210501,20210507,Daldowie,6.22,,100
2020/21,2021,20210501,20210507,Dalmarnock,3.66,,100
2020/21,2021,20210501,20210507,Erskine,NA,:,0
2020/21,2021,20210501,20210507,Inverclyde,0.82,,100
2020/21,2021,20210501,20210507,Neilston,0.21,,100
2020/21,2021,20210501,20210507,Paisley,4.91,,100
2020/21,2021,20210501,20210507,Uplawmoor,NA,:,0
2020/21,2021,20210501,20210507,Alness,NA,:,0
2020/21,2021,20210501,20210507,Aviemore,NA,:,0
2020/21,2021,20210501,20210507,Dunoon,NA,:,0
2020/21,2021,20210501,20210507,Grantown on Spey,NA,:,0
2020/21,2021,20210501,20210507,Oban,NA,:,0
2020/21,2021,20210501,20210507,Thurso,NA,:,0
2020/21,2021,20210501,20210507,Wick,NA,:,0
2020/21,2021,20210501,20210507,Allers,3.29,,100
2020/21,2021,20210501,20210507,Biggar,NA,:,0
2020/21,2021,20210501,20210507,Blackwood,NA,:,0
2020/21,2021,20210501,20210507,Bothwellbank,4.94,,100
2020/21,2021,20210501,20210507,Dunnswood,NA,:,0
2020/21,2021,20210501,20210507,Harthill,0.24,,100
2020/21,2021,20210501,20210507,Lanark,0,,100
2020/21,2021,20210501,20210507,Lesmahagow,0.22,,100
2020/21,2021,20210501,20210507,Mauldslie,2,,100
2020/21,2021,20210501,20210507,Shotts,12.54,,100
2020/21,2021,20210501,20210507,Skellyton,1.16,,100
2020/21,2021,20210501,20210507,Stonehouse,0.73,,100
2020/21,2021,20210501,20210507,Strathaven,12.49,,100
2020/21,2021,20210501,20210507,Swinstie,NA,:,0
2020/21,2021,20210501,20210507,Armadale,6.33,,100
2020/21,2021,20210501,20210507,Bathgate,2.29,,100
2020/21,2021,20210501,20210507,Blackburn,2.47,,100
2020/21,2021,20210501,20210507,Blackridge,8.51,,100
2020/21,2021,20210501,20210507,Dunbar,0,,100
2020/21,2021,20210501,20210507,East Calder,1.59,,100
2020/21,2021,20210501,20210507,Fauldhouse,4.08,,100
2020/21,2021,20210501,20210507,Haddington,NA,:,0
2020/21,2021,20210501,20210507,Linlithgow,0.13,,100
2020/21,2021,20210501,20210507,Newbridge,NA,:,0
2020/21,2021,20210501,20210507,Penicuik,19.23,,100
2020/21,2021,20210501,20210507,Whitburn,2.55,,100
2020/21,2021,20210501,20210507,Winchburgh,4.44,,100
2020/21,2021,20210501,20210507,Blairgowrie,0,,100
2020/21,2021,20210501,20210507,Forfar,0.45,,100
2020/21,2021,20210501,20210507,Montrose,NA,:,0
2020/21,2021,20210501,20210507,Perth,1.86,,100
2020/21,2021,20210508,20210514,Meadowhead,3.84,,100
2020/21,2021,20210508,20210514,Galashiels,0,,100
2020/21,2021,20210508,20210514,Hawick,2.36,,100
2020/21,2021,20210508,20210514,Peebles,0,,100
2020/21,2021,20210508,20210514,Annan,0.27,,100
2020/21,2021,20210508,20210514,Dalbeattie,0,,100
2020/21,2021,20210508,20210514,Dalscone,NA,:,0
2020/21,2021,20210508,20210514,Lockerbie,0,,100
2020/21,2021,20210508,20210514,Troqueer,0.12,,100
2020/21,2021,20210508,20210514,Dunfermline,6.89,,100
2020/21,2021,20210508,20210514,Levenmouth,2.02,,100
2020/21,2021,20210508,20210514,Falkirk,4.61,,100
2020/21,2021,20210508,20210514,Stirling,3.5,,100
2020/21,2021,20210508,20210514,Nigg,2.25,,100
2020/21,2021,20210508,20210514,Dalmuir,22.93,,100
2020/21,2021,20210508,20210514,Shieldhall,35.64,,100
2020/21,2021,20210508,20210514,Allanfearn,4.32,,100
2020/21,2021,20210508,20210514,Fort William,0.23,,100
2020/21,2021,20210508,20210514,Helensburgh,NA,:,0
2020/21,2021,20210508,20210514,Nairn,0.36,,100
2020/21,2021,20210508,20210514,Carbarns,3.28,,100
2020/21,2021,20210508,20210514,Hamilton,8.59,,100
2020/21,2021,20210508,20210514,Philipshill,6.64,,100
2020/21,2021,20210508,20210514,Seafield,4.34,,100
2020/21,2021,20210508,20210514,Kirkwall,0.24,,100
2020/21,2021,20210508,20210514,Lerwick,1.42,,100
2020/21,2021,20210508,20210514,Hatton,3.9,,100
2020/21,2021,20210508,20210514,Stornoway,0,,100
2020/21,2021,20210508,20210514,Cumnock,0.6,,100
2020/21,2021,20210508,20210514,Fairlie,0,,100
2020/21,2021,20210508,20210514,Girvan,NA,:,0
2020/21,2021,20210508,20210514,Largs,0.64,,100
2020/21,2021,20210508,20210514,Maybole,0.47,,100
2020/21,2021,20210508,20210514,Muirkirk,NA,:,0
2020/21,2021,20210508,20210514,New Cumnock,16.28,,100
2020/21,2021,20210508,20210514,Stevenston,3.24,,100
2020/21,2021,20210508,20210514,Coldstream,0.31,,100
2020/21,2021,20210508,20210514,Duns,0.14,,100
2020/21,2021,20210508,20210514,Eyemouth,5.95,,100
2020/21,2021,20210508,20210514,Jedburgh,NA,:,0
2020/21,2021,20210508,20210514,Kelso,1.48,,100
2020/21,2021,20210508,20210514,Newtown St Boswell,0.09,,100
2020/21,2021,20210508,20210514,Selkirk,1.76,,100
2020/21,2021,20210508,20210514,Langholm,NA,:,0
2020/21,2021,20210508,20210514,Loch Ryan,NA,:,0
2020/21,2021,20210508,20210514,Sanquhar,6.96,,100
2020/21,2021,20210508,20210514,Bowhouse,NA,:,0
2020/21,2021,20210508,20210514,Cupar,1.52,,100
2020/21,2021,20210508,20210514,Guardbridge,0,,100
2020/21,2021,20210508,20210514,Ironmill Bay,13.65,,100
2020/21,2021,20210508,20210514,Kincardine,0,,100
2020/21,2021,20210508,20210514,Kirkcaldy,16.16,,100
2020/21,2021,20210508,20210514,Newburgh,0.11,,100
2020/21,2021,20210508,20210514,Newport & Tayport,0.1,,100
2020/21,2021,20210508,20210514,Springfield,0.15,,100
2020/21,2021,20210508,20210514,St Andrews,1.63,,100
2020/21,2021,20210508,20210514,Alloa,17.64,,100
2020/21,2021,20210508,20210514,Alva,2.08,,100
2020/21,2021,20210508,20210514,Boness,1.25,,100
2020/21,2021,20210508,20210514,Bonnybridge,7.54,,100
2020/21,2021,20210508,20210514,Denny,3.06,,100
2020/21,2021,20210508,20210514,Dunblane,0.83,,100
2020/21,2021,20210508,20210514,Kinneil,NA,:,0
2020/21,2021,20210508,20210514,Tillicoultry,1.12,,100
2020/21,2021,20210508,20210514,Banchory,0,,100
2020/21,2021,20210508,20210514,Banff,0.1,,100
2020/21,2021,20210508,20210514,Buckie,NA,:,0
2020/21,2021,20210508,20210514,Ellon,0.35,,100
2020/21,2021,20210508,20210514,Forres,0.32,,100
2020/21,2021,20210508,20210514,Fraserburgh,0.09,,100
2020/21,2021,20210508,20210514,Huntly,NA,:,0
2020/21,2021,20210508,20210514,Inverurie,12.25,,100
2020/21,2021,20210508,20210514,Lossiemouth,4.44,,100
2020/21,2021,20210508,20210514,Persley,NA,:,0
2020/21,2021,20210508,20210514,Peterhead,0.27,,100
2020/21,2021,20210508,20210514,Turriff,0,,100
2020/21,2021,20210508,20210514,Ardoch,0.19,,100
2020/21,2021,20210508,20210514,Daldowie,2.19,,100
2020/21,2021,20210508,20210514,Dalmarnock,17.64,,100
2020/21,2021,20210508,20210514,Erskine,NA,:,0
2020/21,2021,20210508,20210514,Inverclyde,10.65,,100
2020/21,2021,20210508,20210514,Neilston,0,,100
2020/21,2021,20210508,20210514,Paisley,2.5,,100
2020/21,2021,20210508,20210514,Uplawmoor,NA,:,0
2020/21,2021,20210508,20210514,Alness,NA,:,0
2020/21,2021,20210508,20210514,Aviemore,NA,:,0
2020/21,2021,20210508,20210514,Dunoon,NA,:,0
2020/21,2021,20210508,20210514,Grantown on Spey,0,,100
2020/21,2021,20210508,20210514,Oban,NA,:,0
2020/21,2021,20210508,20210514,Thurso,NA,:,0
2020/21,2021,20210508,20210514,Wick,NA,:,0
2020/21,2021,20210508,20210514,Allers,6.65,,100
2020/21,2021,20210508,20210514,Biggar,NA,:,0
2020/21,2021,20210508,20210514,Blackwood,0,,100
2020/21,2021,20210508,20210514,Bothwellbank,NA,:,0
2020/21,2021,20210508,20210514,Dunnswood,NA,:,0
2020/21,2021,20210508,20210514,Harthill,0.39,,100
2020/21,2021,20210508,20210514,Lanark,NA,:,0
2020/21,2021,20210508,20210514,Lesmahagow,0.63,,100
2020/21,2021,20210508,20210514,Mauldslie,5.45,,100
2020/21,2021,20210508,20210514,Shotts,32.7,,100
2020/21,2021,20210508,20210514,Skellyton,1.78,,100
2020/21,2021,20210508,20210514,Stonehouse,0.29,,100
2020/21,2021,20210508,20210514,Strathaven,4.41,,100
2020/21,2021,20210508,20210514,Swinstie,1.51,,100
2020/21,2021,20210508,20210514,Armadale,5.28,,100
2020/21,2021,20210508,20210514,Bathgate,9.34,,100
2020/21,2021,20210508,20210514,Blackburn,0.9,,100
2020/21,2021,20210508,20210514,Blackridge,17.14,,100
2020/21,2021,20210508,20210514,Dunbar,0,,100
2020/21,2021,20210508,20210514,East Calder,1.53,,100
2020/21,2021,20210508,20210514,Fauldhouse,0.87,,100
2020/21,2021,20210508,20210514,Haddington,NA,:,0
2020/21,2021,20210508,20210514,Linlithgow,0.8,,100
2020/21,2021,20210508,20210514,Newbridge,NA,:,0
2020/21,2021,20210508,20210514,Penicuik,4.53,,100
2020/21,2021,20210508,20210514,Whitburn,2.23,,100
2020/21,2021,20210508,20210514,Winchburgh,0.08,,100
2020/21,2021,20210508,20210514,Blairgowrie,1.34,,100
2020/21,2021,20210508,20210514,Forfar,0.69,,100
2020/21,2021,20210508,20210514,Montrose,NA,:,0
2020/21,2021,20210508,20210514,Perth,2.41,,100
2020/21,2021,20210515,20210521,Meadowhead,11.24,,100
2020/21,2021,20210515,20210521,Galashiels,0.14,,100
2020/21,2021,20210515,20210521,Hawick,0.93,,100
2020/21,2021,20210515,20210521,Peebles,0.56,,100
2020/21,2021,20210515,20210521,Annan,1.32,,100
2020/21,2021,20210515,20210521,Dalbeattie,0,,100
2020/21,2021,20210515,20210521,Dalscone,NA,:,0
2020/21,2021,20210515,20210521,Lockerbie,0,,100
2020/21,2021,20210515,20210521,Troqueer,0.21,,100
2020/21,2021,20210515,20210521,Dunfermline,1.98,,100
2020/21,2021,20210515,20210521,Levenmouth,3.87,,100
2020/21,2021,20210515,20210521,Falkirk,8.49,,100
2020/21,2021,20210515,20210521,Stirling,0.47,,100
2020/21,2021,20210515,20210521,Nigg,0.61,,100
2020/21,2021,20210515,20210521,Dalmuir,6.65,,100
2020/21,2021,20210515,20210521,Shieldhall,31.9,,100
2020/21,2021,20210515,20210521,Allanfearn,0.28,,100
2020/21,2021,20210515,20210521,Fort William,0,,100
2020/21,2021,20210515,20210521,Helensburgh,NA,:,0
2020/21,2021,20210515,20210521,Nairn,0.16,,100
2020/21,2021,20210515,20210521,Carbarns,2.91,,100
2020/21,2021,20210515,20210521,Hamilton,4.85,,100
2020/21,2021,20210515,20210521,Philipshill,0.71,,100
2020/21,2021,20210515,20210521,Seafield,7.22,,100
2020/21,2021,20210515,20210521,Kirkwall,0,,100
2020/21,2021,20210515,20210521,Lerwick,0,,100
2020/21,2021,20210515,20210521,Hatton,5.33,,100
2020/21,2021,20210515,20210521,Stornoway,0,,100
2020/21,2021,20210515,20210521,Cumnock,0,,100
2020/21,2021,20210515,20210521,Fairlie,0,,100
2020/21,2021,20210515,20210521,Girvan,0,,100
2020/21,2021,20210515,20210521,Largs,0,,100
2020/21,2021,20210515,20210521,Maybole,0.19,,100
2020/21,2021,20210515,20210521,Muirkirk,NA,:,0
2020/21,2021,20210515,20210521,New Cumnock,44.45,,100
2020/21,2021,20210515,20210521,Stevenston,10.09,,100
2020/21,2021,20210515,20210521,Coldstream,0,,100
2020/21,2021,20210515,20210521,Duns,0,,100
2020/21,2021,20210515,20210521,Eyemouth,0.39,,100
2020/21,2021,20210515,20210521,Jedburgh,NA,:,0
2020/21,2021,20210515,20210521,Kelso,1.13,,100
2020/21,2021,20210515,20210521,Newtown St Boswell,1.49,,100
2020/21,2021,20210515,20210521,Selkirk,0.24,,100
2020/21,2021,20210515,20210521,Langholm,0,,100
2020/21,2021,20210515,20210521,Loch Ryan,NA,:,0
2020/21,2021,20210515,20210521,Sanquhar,7.39,,100
2020/21,2021,20210515,20210521,Bowhouse,0.29,,100
2020/21,2021,20210515,20210521,Cupar,0.07,,100
2020/21,2021,20210515,20210521,Guardbridge,0,,100
2020/21,2021,20210515,20210521,Ironmill Bay,0.33,,100
2020/21,2021,20210515,20210521,Kincardine,0.38,,100
2020/21,2021,20210515,20210521,Kirkcaldy,9.58,,100
2020/21,2021,20210515,20210521,Newburgh,0,,100
2020/21,2021,20210515,20210521,Newport & Tayport,0.94,,100
2020/21,2021,20210515,20210521,Springfield,0.23,,100
2020/21,2021,20210515,20210521,St Andrews,9.04,,100
2020/21,2021,20210515,20210521,Alloa,7.9,,100
2020/21,2021,20210515,20210521,Alva,3.32,,100
2020/21,2021,20210515,20210521,Boness,1,,100
2020/21,2021,20210515,20210521,Bonnybridge,2.19,,100
2020/21,2021,20210515,20210521,Denny,14.62,,100
2020/21,2021,20210515,20210521,Dunblane,0.74,,100
2020/21,2021,20210515,20210521,Kinneil,NA,:,0
2020/21,2021,20210515,20210521,Tillicoultry,0.73,,100
2020/21,2021,20210515,20210521,Banchory,0.18,,100
2020/21,2021,20210515,20210521,Banff,0.19,,100
2020/21,2021,20210515,20210521,Buckie,NA,:,0
2020/21,2021,20210515,20210521,Ellon,0,,100
2020/21,2021,20210515,20210521,Forres,0.99,,100
2020/21,2021,20210515,20210521,Fraserburgh,0,,100
2020/21,2021,20210515,20210521,Huntly,NA,:,0
2020/21,2021,20210515,20210521,Inverurie,1.69,,100
2020/21,2021,20210515,20210521,Lossiemouth,1.97,,100
2020/21,2021,20210515,20210521,Persley,NA,:,0
2020/21,2021,20210515,20210521,Peterhead,0.28,,100
2020/21,2021,20210515,20210521,Turriff,0.89,,100
2020/21,2021,20210515,20210521,Ardoch,0.15,,100
2020/21,2021,20210515,20210521,Daldowie,6.57,,100
2020/21,2021,20210515,20210521,Dalmarnock,NA,:,0
2020/21,2021,20210515,20210521,Erskine,NA,:,0
2020/21,2021,20210515,20210521,Inverclyde,3.65,,100
2020/21,2021,20210515,20210521,Neilston,1.88,,100
2020/21,2021,20210515,20210521,Paisley,0.94,,100
2020/21,2021,20210515,20210521,Uplawmoor,NA,:,0
2020/21,2021,20210515,20210521,Alness,NA,:,0
2020/21,2021,20210515,20210521,Aviemore,NA,:,0
2020/21,2021,20210515,20210521,Dunoon,NA,:,0
2020/21,2021,20210515,20210521,Grantown on Spey,0,,100
2020/21,2021,20210515,20210521,Oban,NA,:,0
2020/21,2021,20210515,20210521,Thurso,NA,:,0
2020/21,2021,20210515,20210521,Wick,NA,:,0
2020/21,2021,20210515,20210521,Allers,0.97,,100
2020/21,2021,20210515,20210521,Biggar,NA,:,0
2020/21,2021,20210515,20210521,Blackwood,NA,:,0
2020/21,2021,20210515,20210521,Bothwellbank,1.59,,100
2020/21,2021,20210515,20210521,Dunnswood,0.47,,100
2020/21,2021,20210515,20210521,Harthill,0.12,,100
2020/21,2021,20210515,20210521,Lanark,0.61,,100
2020/21,2021,20210515,20210521,Lesmahagow,0,,100
2020/21,2021,20210515,20210521,Mauldslie,8.81,,100
2020/21,2021,20210515,20210521,Shotts,2.56,,100
2020/21,2021,20210515,20210521,Skellyton,NA,:,0
2020/21,2021,20210515,20210521,Stonehouse,6.78,,100
2020/21,2021,20210515,20210521,Strathaven,0.85,,100
2020/21,2021,20210515,20210521,Swinstie,NA,:,0
2020/21,2021,20210515,20210521,Armadale,0.49,,100
2020/21,2021,20210515,20210521,Bathgate,3.54,,100
2020/21,2021,20210515,20210521,Blackburn,5.59,,100
2020/21,2021,20210515,20210521,Blackridge,12.69,,100
2020/21,2021,20210515,20210521,Dunbar,0,,100
2020/21,2021,20210515,20210521,East Calder,0.96,,100
2020/21,2021,20210515,20210521,Fauldhouse,0,,100
2020/21,2021,20210515,20210521,Haddington,NA,:,0
2020/21,2021,20210515,20210521,Linlithgow,13.48,,100
2020/21,2021,20210515,20210521,Newbridge,NA,:,0
2020/21,2021,20210515,20210521,Penicuik,84.92,,100
2020/21,2021,20210515,20210521,Whitburn,1.32,,100
2020/21,2021,20210515,20210521,Winchburgh,0.11,,100
2020/21,2021,20210515,20210521,Blairgowrie,0.61,,100
2020/21,2021,20210515,20210521,Forfar,1.45,,100
2020/21,2021,20210515,20210521,Montrose,NA,:,0
2020/21,2021,20210515,20210521,Perth,0.45,,100
2020/21,2021,20210522,20210528,Meadowhead,8.8,,100
2020/21,2021,20210522,20210528,Galashiels,1.01,,100
2020/21,2021,20210522,20210528,Hawick,0.16,,100
2020/21,2021,20210522,20210528,Peebles,0,,100
2020/21,2021,20210522,20210528,Annan,0,,100
2020/21,2021,20210522,20210528,Dalbeattie,0,,100
2020/21,2021,20210522,20210528,Dalscone,NA,:,0
2020/21,2021,20210522,20210528,Lockerbie,0,,100
2020/21,2021,20210522,20210528,Troqueer,0,,100
2020/21,2021,20210522,20210528,Dunfermline,5.3,,100
2020/21,2021,20210522,20210528,Levenmouth,1.71,,100
2020/21,2021,20210522,20210528,Falkirk,3.54,,100
2020/21,2021,20210522,20210528,Stirling,0.96,,100
2020/21,2021,20210522,20210528,Nigg,3.05,,100
2020/21,2021,20210522,20210528,Dalmuir,12.22,,100
2020/21,2021,20210522,20210528,Shieldhall,19.03,,100
2020/21,2021,20210522,20210528,Allanfearn,0.34,,100
2020/21,2021,20210522,20210528,Fort William,8.05,,100
2020/21,2021,20210522,20210528,Helensburgh,NA,:,0
2020/21,2021,20210522,20210528,Nairn,NA,:,0
2020/21,2021,20210522,20210528,Carbarns,2.42,,100
2020/21,2021,20210522,20210528,Hamilton,6.04,,100
2020/21,2021,20210522,20210528,Philipshill,8.6,,100
2020/21,2021,20210522,20210528,Seafield,12.61,,100
